timestamp,score,player_x_norm,player_velocity_norm,stone_x_norm,stone_y_norm,stone_speed_norm,dx_norm,abs_dx_norm,danger_left,danger_center,danger_right,action
1780487703.2760115,1,0.5,0.0,0.3328125,0.8531859685477365,0.22985861154395504,-0.1671875,0.1671875,1,0,0,0
1780487703.2922766,1,0.5,0.0,0.3328125,0.860142996851004,0.22985861154395504,-0.1671875,0.1671875,1,0,0,0
1780487703.3096325,1,0.5,0.0,0.3328125,0.8671000251542716,0.22985861154395504,-0.1671875,0.1671875,1,0,0,0
1780487703.3256326,1,0.5,0.0,0.3328125,0.8740570534575391,0.22985861154395504,-0.1671875,0.1671875,1,0,0,0
1780487703.3416934,1,0.5,0.0,0.3328125,0.880604844801791,0.22985861154395504,-0.1671875,0.1671875,1,0,0,0
1780487703.3582492,1,0.5,0.0,0.3328125,0.8871526361460429,0.22985861154395504,-0.1671875,0.1671875,1,0,0,0
1780487703.3754463,1,0.5,0.0,0.3328125,0.8941096644493104,0.22985861154395504,-0.1671875,0.1671875,1,0,0,0
1780487703.3914897,1,0.5,0.0,0.3328125,0.9010666927525779,0.22985861154395504,-0.1671875,0.1671875,1,0,0,0
1780487703.4080229,1,0.5,0.0,0.3328125,0.9076144840968298,0.22985861154395504,-0.1671875,0.1671875,1,0,0,0
1780487703.425059,1,0.5,0.0,0.3328125,0.9141622754410818,0.22985861154395504,-0.1671875,0.1671875,1,0,0,0
1780487703.4411118,1,0.5,0.0,0.3328125,0.9211193037443492,0.22985861154395504,-0.1671875,0.1671875,1,0,0,0
1780487703.4581873,1,0.5,0.0,0.3328125,0.9276670950886011,0.22985861154395504,-0.1671875,0.1671875,1,0,0,0
1780487703.4742534,1,0.5,0.0,0.3328125,0.9346241233918686,0.22985861154395504,-0.1671875,0.1671875,1,0,0,0
1780487703.4941964,1,0.5,0.0,0.3328125,0.9415811516951361,0.22985861154395504,-0.1671875,0.1671875,1,0,0,-1
1780487703.5086026,1,0.49043749999999997,-1.0,0.3328125,0.9485381799984036,0.22985861154395504,-0.157625,0.157625,1,0,0,-1
1780487703.5251334,1,0.480875,-1.0,0.3328125,0.9554952083016712,0.22985861154395504,-0.14806249999999999,0.14806249999999999,1,0,0,-1
1780487703.5412107,1,0.471875,-1.0,0.3328125,0.9620429996459231,0.22985861154395504,-0.1390625,0.1390625,1,0,0,-1
1780487703.5580835,1,0.4623125,-1.0,0.3328125,0.9690000279491906,0.22985861154395504,-0.1295,0.1295,1,0,0,-1
1780487703.57407,1,0.4533125,-1.0,0.3328125,0.9755478192934425,0.22985861154395504,-0.12050000000000001,0.12050000000000001,1,0,0,-1
1780487703.5901513,1,0.4443125,-1.0,0.3328125,0.9820956106376943,0.22985861154395504,-0.11150000000000002,0.11150000000000002,1,0,0,-1
1780487703.6062634,1,0.43531250000000005,-1.0,0.3328125,0.9886434019819462,0.22985861154395504,-0.10250000000000004,0.10250000000000004,1,0,0,-1
1780487703.6232896,1,0.42575,-1.0,0.3328125,0.9956004302852137,0.22985861154395504,-0.09293750000000003,0.09293750000000003,1,0,0,-1
1780487703.6402786,1,0.41618750000000004,-1.0,0.559375,0.7504017468284334,0.18631675430622452,0.14318749999999997,0.14318749999999997,0,0,1,-1
1780487703.6582675,1,0.406625,-1.0,0.559375,0.7571814327756597,0.18631675430622452,0.15275,0.15275,0,0,1,-1
1780487703.6745949,1,0.3970625,-1.0,0.559375,0.7639611187228861,0.18631675430622452,0.1623125,0.1623125,0,0,1,-1
